Stats	Cluster	Marker	Method	p_val_adj
0.517734182	5: Myeloid	NFKBIZ	FindMarkers	4.36E-161
1.063503678	5: Myeloid	MT2A	FindMarkers	4.31E-160
0.305415694	5: Myeloid	NDUFB5	FindMarkers	1.20E-159
0.364063997	5: Myeloid	HIGD2A	FindMarkers	2.03E-159
0.278655293	5: Myeloid	H2AFJ	FindMarkers	4.07E-159
0.539083394	5: Myeloid	GPR183	FindMarkers	1.03E-158
0.369927041	5: Myeloid	SH3BGRL	FindMarkers	2.44E-158
0.266606702	5: Myeloid	ECHS1	FindMarkers	1.36E-157
0.355453003	5: Myeloid	SLC25A3	FindMarkers	1.88E-157
0.359414702	5: Myeloid	PSMA6	FindMarkers	1.70E-156
0.258676426	5: Myeloid	BAZ1A	FindMarkers	1.93E-156
0.338427868	5: Myeloid	GLIPR1	FindMarkers	1.26E-155
0.489704272	5: Myeloid	MARCKSL1	FindMarkers	2.96E-153
0.33960175	5: Myeloid	HSP90AB1	FindMarkers	7.22E-153
0.278814034	5: Myeloid	CCT6A	FindMarkers	6.04E-152
0.262520549	5: Myeloid	EIF6	FindMarkers	3.30E-151
0.329678611	5: Myeloid	ARL6IP1	FindMarkers	1.86E-150
0.377697989	5: Myeloid	BCL3	FindMarkers	1.28E-149
0.432275094	5: Myeloid	SH3BGRL3	FindMarkers	2.21E-149
0.369263075	5: Myeloid	LRPAP1	FindMarkers	2.66E-149
0.362197275	5: Myeloid	COX5A	FindMarkers	2.13E-148
0.318195232	5: Myeloid	GLIPR2	FindMarkers	2.96E-148
0.279646763	5: Myeloid	LAPTM4A	FindMarkers	4.58E-148
0.350992839	5: Myeloid	CAP1	FindMarkers	1.58E-145
0.290417693	5: Myeloid	ATP5MC2	FindMarkers	2.26E-145
0.453534755	5: Myeloid	HSPE1	FindMarkers	2.16E-144
0.389547236	5: Myeloid	TPM3	FindMarkers	6.13E-144
0.345277141	5: Myeloid	DNAJA1	FindMarkers	3.66E-143
0.286546676	5: Myeloid	SLIRP	FindMarkers	1.54E-142
0.306108044	5: Myeloid	CDC42	FindMarkers	2.85E-142
0.360406675	5: Myeloid	NDUFA1	FindMarkers	4.01E-142
0.306060308	5: Myeloid	SRRM2	FindMarkers	1.83E-141
0.271628054	5: Myeloid	CSF2RB	FindMarkers	3.34E-141
0.296846751	5: Myeloid	POLR2E	FindMarkers	4.58E-141
0.252968135	5: Myeloid	GBP2	FindMarkers	1.78E-140
0.287449507	5: Myeloid	GNPTG	FindMarkers	5.72E-140
0.313583703	5: Myeloid	NDUFS7	FindMarkers	7.81E-140
0.318875307	5: Myeloid	DNAJC15	FindMarkers	5.85E-139
0.335693935	5: Myeloid	ANAPC11	FindMarkers	5.30E-138
0.367426252	5: Myeloid	NOP10	FindMarkers	6.93E-138
0.321848952	5: Myeloid	NDUFA12	FindMarkers	3.95E-137
0.430002869	5: Myeloid	DUSP1	FindMarkers	1.18E-136
0.329984519	5: Myeloid	PSMB6	FindMarkers	5.93E-136
0.306902682	5: Myeloid	NDUFA2	FindMarkers	6.14E-136
0.330856776	5: Myeloid	RNF149	FindMarkers	1.33E-135
0.276504705	5: Myeloid	NDUFB1	FindMarkers	1.50E-135
0.2658591	5: Myeloid	CLTB	FindMarkers	4.13E-134
0.287415084	5: Myeloid	TMBIM4	FindMarkers	4.56E-134
0.27883186	5: Myeloid	PFDN2	FindMarkers	5.56E-134
0.326488669	5: Myeloid	OS9	FindMarkers	3.05E-133
0.271647273	5: Myeloid	AP2M1	FindMarkers	6.67E-132
0.298563897	5: Myeloid	COX4I1	FindMarkers	3.13E-131
0.409179148	5: Myeloid	HSPD1	FindMarkers	4.36E-131
0.300649932	5: Myeloid	CKS2	FindMarkers	7.01E-130
0.344909345	5: Myeloid	ATP5MD	FindMarkers	2.96E-129
0.408045271	5: Myeloid	LTA4H	FindMarkers	4.35E-129
0.38643113	5: Myeloid	IFI6	FindMarkers	2.43E-128
0.325422963	5: Myeloid	NDUFA4	FindMarkers	2.95E-128
0.32367154	5: Myeloid	IFI35	FindMarkers	1.16E-126
0.304128318	5: Myeloid	YWHAE	FindMarkers	1.47E-126
0.276750415	5: Myeloid	FOS	FindMarkers	1.80E-126
0.296943485	5: Myeloid	COX6A1	FindMarkers	6.78E-125
0.25261649	5: Myeloid	SSB	FindMarkers	6.88E-125
0.32273333	5: Myeloid	PGK1	FindMarkers	1.07E-122
0.366236145	5: Myeloid	PDXK	FindMarkers	2.32E-122
0.288335037	5: Myeloid	NDUFB3	FindMarkers	9.97E-122
0.305693412	5: Myeloid	MLEC	FindMarkers	2.05E-119
0.324395482	5: Myeloid	HNRNPU	FindMarkers	1.55E-118
0.344023966	5: Myeloid	PSMB10	FindMarkers	4.94E-117
0.273935722	5: Myeloid	NUCB1	FindMarkers	2.83E-116
0.300557385	5: Myeloid	GAS6	FindMarkers	4.46E-116
0.29003274	5: Myeloid	ATP5PB	FindMarkers	1.25E-115
0.2570459	5: Myeloid	ERP44	FindMarkers	1.56E-115
0.322459603	5: Myeloid	CFLAR	FindMarkers	1.94E-115
0.289432906	5: Myeloid	YWHAB	FindMarkers	1.22E-114
0.27366549	5: Myeloid	KLF10	FindMarkers	2.45E-113
0.268337456	5: Myeloid	GUSB	FindMarkers	1.54E-112
0.268540175	5: Myeloid	PFDN5	FindMarkers	1.90E-112
0.343718761	5: Myeloid	UBE2L6	FindMarkers	3.63E-112
0.269455854	5: Myeloid	CLIC1	FindMarkers	1.48E-111
0.278439496	5: Myeloid	BRK1	FindMarkers	1.37E-110
0.328959745	5: Myeloid	MGST3	FindMarkers	9.74E-110
0.256837122	5: Myeloid	ADGRE5	FindMarkers	3.86E-109
0.255077576	5: Myeloid	CHMP2A	FindMarkers	1.53E-108
0.254116145	5: Myeloid	VDAC1	FindMarkers	1.58E-108
0.293469543	5: Myeloid	COX6C	FindMarkers	1.16E-107
0.280787278	5: Myeloid	NDUFS6	FindMarkers	6.66E-107
0.253767417	5: Myeloid	C1orf43	FindMarkers	2.14E-106
0.260752222	5: Myeloid	APEX1	FindMarkers	6.86E-106
0.293333126	5: Myeloid	NAP1L1	FindMarkers	3.71E-105
0.374084974	5: Myeloid	FOSB	FindMarkers	1.18E-104
0.250708614	5: Myeloid	NDUFA6	FindMarkers	1.19E-102
0.289062218	5: Myeloid	MT-CO1	FindMarkers	8.40E-102
0.261923136	5: Myeloid	UBL5	FindMarkers	1.07E-100
0.281972682	5: Myeloid	ELOB	FindMarkers	2.37E-100
0.508405486	5: Myeloid	LMNA	FindMarkers	6.42E-100
0.296538353	5: Myeloid	BASP1	FindMarkers	1.05E-99
0.44927918	5: Myeloid	CALR	FindMarkers	1.06E-99
0.27085114	5: Myeloid	PTP4A2	FindMarkers	1.60E-98
0.277967339	5: Myeloid	ATP5PF	FindMarkers	1.49E-96
0.448737559	5: Myeloid	SLAMF7	FindMarkers	4.49E-95
0.273393134	5: Myeloid	HCLS1	FindMarkers	9.47E-95
0.355555564	5: Myeloid	VIM	FindMarkers	3.91E-94
0.307505838	5: Myeloid	TWISTNB	FindMarkers	4.10E-93
0.280304784	5: Myeloid	PSMB8	FindMarkers	4.55E-93
0.341115134	5: Myeloid	NR4A1	FindMarkers	1.92E-92
0.329738193	5: Myeloid	PDIA3	FindMarkers	1.93E-91
0.324212763	5: Myeloid	ZNF331	FindMarkers	1.19E-89
0.257086087	5: Myeloid	MTDH	FindMarkers	1.39E-89
0.297605797	5: Myeloid	LAMP1	FindMarkers	7.26E-89
0.267445887	5: Myeloid	PIM3	FindMarkers	2.07E-88
0.410831376	5: Myeloid	IRF7	FindMarkers	6.25E-87
0.344610521	5: Myeloid	JUND	FindMarkers	2.14E-85
0.267395126	5: Myeloid	MYDGF	FindMarkers	4.45E-84
0.310648244	5: Myeloid	TAGLN2	FindMarkers	3.93E-83
0.387899747	5: Myeloid	SQSTM1	FindMarkers	9.54E-83
0.281130438	5: Myeloid	MCL1	FindMarkers	3.62E-82
0.259817521	5: Myeloid	MT-ND2	FindMarkers	3.18E-80
0.267675328	5: Myeloid	UQCRQ	FindMarkers	1.21E-77
0.274333622	5: Myeloid	DNASE2	FindMarkers	5.45E-77
0.289614263	5: Myeloid	CHCHD10	FindMarkers	2.30E-75
0.638755444	5: Myeloid	NFKBIA	FindMarkers	6.53E-68
0.394005185	5: Myeloid	LSP1	FindMarkers	1.70E-67
0.49785855	5: Myeloid	AREG	FindMarkers	2.92E-57
0.278971326	5: Myeloid	CYCS	FindMarkers	1.31E-55
0.366703025	5: Myeloid	ISG15	FindMarkers	5.15E-52
0.309195791	5: Myeloid	EMP3	FindMarkers	1.05E-41
2.024294618	6: Memory B	MS4A1	FindMarkers	0.00E+00
1.747392517	6: Memory B	CD74	FindMarkers	0.00E+00
1.740969075	6: Memory B	VPREB3	FindMarkers	0.00E+00
1.688841515	6: Memory B	HLA-DRA	FindMarkers	0.00E+00
1.596680323	6: Memory B	CD83	FindMarkers	0.00E+00
1.563285496	6: Memory B	BANK1	FindMarkers	0.00E+00
1.449086524	6: Memory B	CD79A	FindMarkers	0.00E+00
1.438414516	6: Memory B	HLA-DQA1	FindMarkers	0.00E+00
1.350381885	6: Memory B	SMIM14	FindMarkers	0.00E+00
1.342855489	6: Memory B	HLA-DQB1	FindMarkers	0.00E+00
1.323719004	6: Memory B	CD24	FindMarkers	0.00E+00
1.305044057	6: Memory B	HLA-DPA1	FindMarkers	0.00E+00
1.300558211	6: Memory B	CD37	FindMarkers	0.00E+00
1.298541785	6: Memory B	HLA-DPB1	FindMarkers	0.00E+00
1.27046112	6: Memory B	HLA-DRB1	FindMarkers	0.00E+00
1.268314048	6: Memory B	CD19	FindMarkers	0.00E+00
1.26690235	6: Memory B	FCRLA	FindMarkers	0.00E+00
1.216613341	6: Memory B	CXCR4	FindMarkers	0.00E+00
1.139820819	6: Memory B	CD79B	FindMarkers	0.00E+00
1.129942778	6: Memory B	ARHGAP24	FindMarkers	0.00E+00
1.120222585	6: Memory B	LTB	FindMarkers	0.00E+00
1.118343793	6: Memory B	RALGPS2	FindMarkers	0.00E+00
1.089098221	6: Memory B	KLF2	FindMarkers	0.00E+00
1.06504983	6: Memory B	TCF4	FindMarkers	0.00E+00
1.053063031	6: Memory B	LINC01781	FindMarkers	0.00E+00
1.046202153	6: Memory B	LY86	FindMarkers	0.00E+00
1.037675424	6: Memory B	TNFRSF13B	FindMarkers	0.00E+00
1.011045418	6: Memory B	MEF2C	FindMarkers	0.00E+00
1.000859215	6: Memory B	SPIB	FindMarkers	0.00E+00
0.994423118	6: Memory B	POU2F2	FindMarkers	0.00E+00
0.975673331	6: Memory B	CXCR5	FindMarkers	0.00E+00
0.975437669	6: Memory B	BLK	FindMarkers	0.00E+00
0.971746953	6: Memory B	SELL	FindMarkers	0.00E+00
0.969682047	6: Memory B	SYNGR2	FindMarkers	0.00E+00
0.95659339	6: Memory B	SYPL1	FindMarkers	0.00E+00
0.956025233	6: Memory B	LINC00926	FindMarkers	0.00E+00
0.955762512	6: Memory B	ADAM28	FindMarkers	0.00E+00
0.924839849	6: Memory B	SWAP70	FindMarkers	0.00E+00
0.923559372	6: Memory B	CD40	FindMarkers	0.00E+00
0.918626331	6: Memory B	HLA-DMA	FindMarkers	0.00E+00
0.916519057	6: Memory B	IRF8	FindMarkers	0.00E+00
0.886574941	6: Memory B	MARCH1	FindMarkers	0.00E+00
0.879044971	6: Memory B	RPS23	FindMarkers	0.00E+00
0.873262747	6: Memory B	LINC01857	FindMarkers	0.00E+00
0.864472194	6: Memory B	CTSH	FindMarkers	0.00E+00
0.858192104	6: Memory B	FCMR	FindMarkers	0.00E+00
0.850684208	6: Memory B	TNFRSF13C	FindMarkers	0.00E+00
0.846004105	6: Memory B	BLNK	FindMarkers	0.00E+00
0.837713931	6: Memory B	CD82	FindMarkers	0.00E+00
0.833266426	6: Memory B	AIM2	FindMarkers	0.00E+00
0.824977059	6: Memory B	NCF1	FindMarkers	0.00E+00
0.82403057	6: Memory B	TLR10	FindMarkers	0.00E+00
0.821841435	6: Memory B	SCIMP	FindMarkers	0.00E+00
0.817081874	6: Memory B	CCDC50	FindMarkers	0.00E+00
0.810284546	6: Memory B	PKIG	FindMarkers	0.00E+00
0.810223012	6: Memory B	GPR183	FindMarkers	0.00E+00
0.803220723	6: Memory B	SNX2	FindMarkers	0.00E+00
0.803207089	6: Memory B	HVCN1	FindMarkers	0.00E+00
0.79997835	6: Memory B	RPS8	FindMarkers	0.00E+00
0.79738014	6: Memory B	HLA-DMB	FindMarkers	0.00E+00
0.782979896	6: Memory B	EEF1B2	FindMarkers	0.00E+00
0.77673063	6: Memory B	LYN	FindMarkers	0.00E+00
0.773099134	6: Memory B	SMARCB1	FindMarkers	0.00E+00
0.771352214	6: Memory B	CR2	FindMarkers	0.00E+00
0.769007858	6: Memory B	HLA-DRB5	FindMarkers	0.00E+00
0.767755344	6: Memory B	CD1C	FindMarkers	0.00E+00
0.767327891	6: Memory B	LYL1	FindMarkers	0.00E+00
0.757649206	6: Memory B	POLD4	FindMarkers	0.00E+00
0.753079951	6: Memory B	RPS18	FindMarkers	0.00E+00
0.75156036	6: Memory B	CYBB	FindMarkers	0.00E+00
0.750259483	6: Memory B	PDLIM1	FindMarkers	0.00E+00
0.750116671	6: Memory B	RIPOR2	FindMarkers	0.00E+00
0.750061954	6: Memory B	EEF1G	FindMarkers	0.00E+00
0.741070315	6: Memory B	TXNIP	FindMarkers	0.00E+00
0.737794016	6: Memory B	CHCHD10	FindMarkers	0.00E+00
0.736148989	6: Memory B	ZFAS1	FindMarkers	0.00E+00
0.732184686	6: Memory B	SYK	FindMarkers	0.00E+00
0.725330814	6: Memory B	CD22	FindMarkers	0.00E+00
0.724143097	6: Memory B	RPL27A	FindMarkers	0.00E+00
0.716983216	6: Memory B	BASP1	FindMarkers	0.00E+00
0.713750906	6: Memory B	RPS14	FindMarkers	0.00E+00
0.706162558	6: Memory B	RPL13A	FindMarkers	0.00E+00
0.701266876	6: Memory B	FCGR2B	FindMarkers	0.00E+00
0.697106547	6: Memory B	RPS25	FindMarkers	0.00E+00
0.696728768	6: Memory B	FCRL2	FindMarkers	0.00E+00
0.693057931	6: Memory B	RPL23A	FindMarkers	0.00E+00
0.688106393	6: Memory B	CNPY3	FindMarkers	0.00E+00
0.684337132	6: Memory B	HLA-DOB	FindMarkers	0.00E+00
0.680723628	6: Memory B	LAT2	FindMarkers	0.00E+00
0.677362771	6: Memory B	DRAM2	FindMarkers	0.00E+00
0.673978527	6: Memory B	LINC02397	FindMarkers	0.00E+00
0.671538057	6: Memory B	RPLP2	FindMarkers	0.00E+00
0.671501535	6: Memory B	CXXC5	FindMarkers	0.00E+00
0.67007007	6: Memory B	RPL11	FindMarkers	0.00E+00
0.667201743	6: Memory B	RPS12	FindMarkers	0.00E+00
0.66580134	6: Memory B	RPS28	FindMarkers	0.00E+00
0.660731396	6: Memory B	RPS21	FindMarkers	0.00E+00
0.658604111	6: Memory B	RPS6	FindMarkers	0.00E+00
0.657606365	6: Memory B	RPL32	FindMarkers	0.00E+00
0.655250962	6: Memory B	GRN	FindMarkers	0.00E+00
0.655085023	6: Memory B	RPL26	FindMarkers	0.00E+00
0.649992272	6: Memory B	RPL30	FindMarkers	0.00E+00
0.644677676	6: Memory B	IFNGR2	FindMarkers	0.00E+00
0.64374531	6: Memory B	CD53	FindMarkers	0.00E+00
0.642917617	6: Memory B	POU2AF1	FindMarkers	0.00E+00
0.642539719	6: Memory B	GAPT	FindMarkers	0.00E+00
0.641016031	6: Memory B	RPS27	FindMarkers	0.00E+00
0.639950091	6: Memory B	RPL39	FindMarkers	0.00E+00
0.639222128	6: Memory B	RPS20	FindMarkers	0.00E+00
0.635856387	6: Memory B	RPL19	FindMarkers	0.00E+00
0.632879192	6: Memory B	RPL9	FindMarkers	0.00E+00
0.632568409	6: Memory B	SP110	FindMarkers	0.00E+00
0.631021807	6: Memory B	BCAS4	FindMarkers	0.00E+00
0.628712204	6: Memory B	RPL10A	FindMarkers	0.00E+00
0.626662956	6: Memory B	RPSA	FindMarkers	0.00E+00
0.622015434	6: Memory B	RPS5	FindMarkers	0.00E+00
0.619316837	6: Memory B	RPS3A	FindMarkers	0.00E+00
0.619151355	6: Memory B	RPS2	FindMarkers	0.00E+00
0.618822679	6: Memory B	REL	FindMarkers	0.00E+00
0.617307532	6: Memory B	SKIL	FindMarkers	0.00E+00
0.613464907	6: Memory B	PTPN6	FindMarkers	0.00E+00
0.613153229	6: Memory B	RPS11	FindMarkers	0.00E+00
0.61038499	6: Memory B	RUBCNL	FindMarkers	0.00E+00
0.606958187	6: Memory B	PARP15	FindMarkers	0.00E+00
0.605319158	6: Memory B	BCL11A	FindMarkers	0.00E+00
0.601004198	6: Memory B	RPL21	FindMarkers	0.00E+00
0.599901033	6: Memory B	RPL38	FindMarkers	0.00E+00
0.5982364	6: Memory B	RPL36	FindMarkers	0.00E+00
0.597711439	6: Memory B	RGS19	FindMarkers	0.00E+00
0.597339965	6: Memory B	QRSL1	FindMarkers	0.00E+00
0.595272051	6: Memory B	RPL3	FindMarkers	0.00E+00
0.590795768	6: Memory B	CMTM6	FindMarkers	0.00E+00
0.586443308	6: Memory B	RPL12	FindMarkers	0.00E+00
0.585152044	6: Memory B	PLEKHF2	FindMarkers	0.00E+00
0.58499354	6: Memory B	RPL34	FindMarkers	0.00E+00
0.584672222	6: Memory B	TMEM243	FindMarkers	0.00E+00
0.583966807	6: Memory B	IGHV5-78	FindMarkers	0.00E+00
0.581588304	6: Memory B	RPS13	FindMarkers	0.00E+00
0.581522633	6: Memory B	RPL17	FindMarkers	0.00E+00
0.577307376	6: Memory B	CCR7	FindMarkers	0.00E+00
0.575660653	6: Memory B	RPS16	FindMarkers	0.00E+00
0.569427493	6: Memory B	LAPTM5	FindMarkers	0.00E+00
0.567168015	6: Memory B	RPL8	FindMarkers	0.00E+00
0.565525445	6: Memory B	RPS3	FindMarkers	0.00E+00
0.564299658	6: Memory B	RPS27A	FindMarkers	0.00E+00
0.563333992	6: Memory B	FAU	FindMarkers	0.00E+00
0.562323623	6: Memory B	STX7	FindMarkers	0.00E+00
0.560819896	6: Memory B	FAM129C	FindMarkers	0.00E+00
0.555852473	6: Memory B	RPL18	FindMarkers	0.00E+00
0.553843535	6: Memory B	PAX5	FindMarkers	0.00E+00
0.551950986	6: Memory B	EEF1A1	FindMarkers	0.00E+00
0.550196525	6: Memory B	RPL27	FindMarkers	0.00E+00
0.549810797	6: Memory B	CYB561A3	FindMarkers	0.00E+00
0.548886597	6: Memory B	TOMM7	FindMarkers	0.00E+00
0.547407254	6: Memory B	AFF3	FindMarkers	0.00E+00
0.547163128	6: Memory B	RPS9	FindMarkers	0.00E+00
0.547063803	6: Memory B	RPL13	FindMarkers	0.00E+00
0.543153245	6: Memory B	RPL37	FindMarkers	0.00E+00
0.541792376	6: Memory B	RPL14	FindMarkers	0.00E+00
0.539635617	6: Memory B	TMEM154	FindMarkers	0.00E+00
0.538257927	6: Memory B	RPL35A	FindMarkers	0.00E+00
0.538195312	6: Memory B	RPS15A	FindMarkers	0.00E+00
0.536548735	6: Memory B	RPL18A	FindMarkers	0.00E+00
0.53549446	6: Memory B	RNASET2	FindMarkers	0.00E+00
0.528644417	6: Memory B	RPS15	FindMarkers	0.00E+00
0.527851781	6: Memory B	CD180	FindMarkers	0.00E+00
0.526499186	6: Memory B	RPL5	FindMarkers	0.00E+00
0.525285389	6: Memory B	MARCKSL1	FindMarkers	0.00E+00
0.524750051	6: Memory B	RPL31	FindMarkers	0.00E+00
0.521610926	6: Memory B	RPL22	FindMarkers	0.00E+00
0.520878718	6: Memory B	PTPRCAP	FindMarkers	0.00E+00
0.52064846	6: Memory B	BTK	FindMarkers	0.00E+00
0.515804439	6: Memory B	FGD2	FindMarkers	0.00E+00
0.515716146	6: Memory B	RPL29	FindMarkers	0.00E+00
0.51417544	6: Memory B	MT-ND4	FindMarkers	0.00E+00
0.509692477	6: Memory B	RPS29	FindMarkers	0.00E+00
0.508421236	6: Memory B	GGA2	FindMarkers	0.00E+00
0.50674075	6: Memory B	EEF2	FindMarkers	0.00E+00
0.506040312	6: Memory B	MT-CO3	FindMarkers	0.00E+00
0.505643173	6: Memory B	HSP90AB1	FindMarkers	0.00E+00
0.505565007	6: Memory B	SNX3	FindMarkers	0.00E+00
0.494521271	6: Memory B	HLA-DOA	FindMarkers	0.00E+00
0.488954948	6: Memory B	RPS7	FindMarkers	0.00E+00
0.487469142	6: Memory B	UBA52	FindMarkers	0.00E+00
0.486128619	6: Memory B	RPL7A	FindMarkers	0.00E+00
0.485927729	6: Memory B	MT-ND4L	FindMarkers	0.00E+00
0.48342825	6: Memory B	RPL7	FindMarkers	0.00E+00
0.482749196	6: Memory B	RACK1	FindMarkers	0.00E+00
0.477561338	6: Memory B	PFDN5	FindMarkers	0.00E+00
0.475558719	6: Memory B	NPM1	FindMarkers	0.00E+00
0.471250932	6: Memory B	RPL23	FindMarkers	0.00E+00
0.468798416	6: Memory B	RPL28	FindMarkers	0.00E+00
0.467591637	6: Memory B	MT-ND1	FindMarkers	0.00E+00
0.466327708	6: Memory B	RPL15	FindMarkers	0.00E+00
0.46588885	6: Memory B	RASGRP2	FindMarkers	0.00E+00
0.454892316	6: Memory B	SESN3	FindMarkers	0.00E+00
0.452723037	6: Memory B	RPL4	FindMarkers	0.00E+00
0.452405776	6: Memory B	MT-ND3	FindMarkers	0.00E+00
0.45231857	6: Memory B	NACA	FindMarkers	0.00E+00
0.448603381	6: Memory B	BTG1	FindMarkers	0.00E+00
0.446373518	6: Memory B	NOP53	FindMarkers	0.00E+00
0.443779341	6: Memory B	CCR6	FindMarkers	0.00E+00
0.441778135	6: Memory B	RPL10	FindMarkers	0.00E+00
0.433406928	6: Memory B	PIK3AP1	FindMarkers	0.00E+00
0.431795357	6: Memory B	RPL37A	FindMarkers	0.00E+00
0.428538693	6: Memory B	RPL35	FindMarkers	0.00E+00
0.427641895	6: Memory B	SPI1	FindMarkers	0.00E+00
0.41109459	6: Memory B	MT-ATP8	FindMarkers	0.00E+00
0.407990208	6: Memory B	SLC25A6	FindMarkers	0.00E+00
0.406578849	6: Memory B	RPL24	FindMarkers	0.00E+00
0.406215489	6: Memory B	MT-ATP6	FindMarkers	0.00E+00
0.398312078	6: Memory B	RPS4X	FindMarkers	0.00E+00
0.390520718	6: Memory B	RPLP1	FindMarkers	0.00E+00
0.386452041	6: Memory B	ARPC3	FindMarkers	0.00E+00
0.375339749	6: Memory B	MT-CO2	FindMarkers	0.00E+00
0.372984267	6: Memory B	RPS24	FindMarkers	0.00E+00
0.365887628	6: Memory B	MT-CYB	FindMarkers	0.00E+00
0.348936743	6: Memory B	PABPC1	FindMarkers	0.00E+00
0.335514893	6: Memory B	OAZ1	FindMarkers	0.00E+00
0.327573623	6: Memory B	MALAT1	FindMarkers	0.00E+00
0.323317712	6: Memory B	CD52	FindMarkers	0.00E+00
0.287616733	6: Memory B	RPL6	FindMarkers	0.00E+00
0.469888931	6: Memory B	EIF4A2	FindMarkers	6.05E-303
0.386640369	6: Memory B	LIMD2	FindMarkers	1.81E-302
0.520227303	6: Memory B	CLECL1	FindMarkers	6.67E-302
0.360436047	6: Memory B	PNRC1	FindMarkers	8.22E-296
0.520295054	6: Memory B	RPS10	FindMarkers	1.57E-287
0.449769138	6: Memory B	PRKCB	FindMarkers	4.42E-287
0.541453604	6: Memory B	SP140	FindMarkers	1.19E-285
0.325810683	6: Memory B	BTF3	FindMarkers	5.01E-285
0.251043066	6: Memory B	TPT1	FindMarkers	1.50E-279
0.542554243	6: Memory B	NCF4	FindMarkers	4.09E-279
0.399304232	6: Memory B	BCL2A1	FindMarkers	9.06E-277
0.275570563	6: Memory B	PTMA	FindMarkers	6.98E-275
0.607210387	6: Memory B	TSPAN3	FindMarkers	4.08E-272
0.302814663	6: Memory B	MT-ND2	FindMarkers	1.92E-271
0.579821557	6: Memory B	PLCG2	FindMarkers	4.84E-270
0.4601585	6: Memory B	RIC3	FindMarkers	6.53E-269
0.378673772	6: Memory B	EIF3F	FindMarkers	2.55E-266
0.371247981	6: Memory B	SNX10	FindMarkers	1.01E-265
0.400638611	6: Memory B	HNRNPDL	FindMarkers	7.52E-264
0.356600909	6: Memory B	TRAF5	FindMarkers	1.99E-262
0.468697213	6: Memory B	EZR	FindMarkers	1.65E-256
0.264921601	6: Memory B	RPL41	FindMarkers	1.49E-255
0.411005512	6: Memory B	EIF3L	FindMarkers	3.64E-255
0.553651063	6: Memory B	SNHG7	FindMarkers	1.42E-253
0.487378317	6: Memory B	ZBTB20	FindMarkers	5.62E-252
0.454617505	6: Memory B	ALOX5	FindMarkers	8.72E-252
0.370707701	6: Memory B	COMMD6	FindMarkers	1.52E-251
0.51618132	6: Memory B	EIF2S3	FindMarkers	1.62E-251
0.472746614	6: Memory B	AC004687.1	FindMarkers	2.10E-250
0.408378587	6: Memory B	EIF3E	FindMarkers	4.22E-249
0.27738489	6: Memory B	MT-CO1	FindMarkers	1.90E-248
0.461817257	6: Memory B	SP100	FindMarkers	2.93E-247
0.363257236	6: Memory B	TMEM131L	FindMarkers	3.68E-245
0.473486143	6: Memory B	NT5C	FindMarkers	6.44E-245
0.319183772	6: Memory B	HNRNPA1	FindMarkers	8.14E-244
0.435258182	6: Memory B	RPL36A	FindMarkers	2.69E-243
0.581867448	6: Memory B	ORAI2	FindMarkers	9.72E-242
0.378534016	6: Memory B	TAGLN2	FindMarkers	3.14E-241
0.512374953	6: Memory B	GRINA	FindMarkers	2.09E-240
0.42427356	6: Memory B	EIF4B	FindMarkers	2.97E-239
0.414701395	6: Memory B	MAP3K1	FindMarkers	1.77E-238
0.288477893	6: Memory B	PPIA	FindMarkers	2.08E-237
0.396802873	6: Memory B	DCK	FindMarkers	8.86E-237
0.475874835	6: Memory B	RCSD1	FindMarkers	2.46E-235
0.463947397	6: Memory B	ACP5	FindMarkers	1.71E-232
0.271252675	6: Memory B	HLA-E	FindMarkers	1.73E-229
0.37567445	6: Memory B	ERP29	FindMarkers	1.44E-228
0.331057213	6: Memory B	CAPG	FindMarkers	3.06E-227
0.271732691	6: Memory B	MT-ND5	FindMarkers	3.37E-227
0.512991654	6: Memory B	PDE4B	FindMarkers	1.60E-225
0.407219054	6: Memory B	PLAC8	FindMarkers	2.35E-223
0.427964854	6: Memory B	ANKRD13A	FindMarkers	5.66E-223
0.340791055	6: Memory B	ATP6V1G1	FindMarkers	6.95E-222
0.40473098	6: Memory B	SKAP2	FindMarkers	2.63E-219
0.509078759	6: Memory B	CHPT1	FindMarkers	2.35E-218
0.359409752	6: Memory B	STK17A	FindMarkers	7.34E-218
0.476513576	6: Memory B	GRB2	FindMarkers	1.15E-217
0.439313812	6: Memory B	MTPN	FindMarkers	4.47E-216
0.489361824	6: Memory B	SNHG8	FindMarkers	3.41E-214
0.424020956	6: Memory B	FCHSD2	FindMarkers	1.57E-213
0.378103524	6: Memory B	INPP5D	FindMarkers	1.72E-213
0.439830202	6: Memory B	LSM7	FindMarkers	9.29E-212
0.370160455	6: Memory B	ARHGAP17	FindMarkers	4.80E-210
0.425149053	6: Memory B	TNFAIP8	FindMarkers	1.96E-207
0.296251331	6: Memory B	TSC22D3	FindMarkers	1.17E-206
0.291574256	6: Memory B	COX7C	FindMarkers	1.33E-203
0.358534523	6: Memory B	CTSS	FindMarkers	1.27E-202
0.263796251	6: Memory B	COX4I1	FindMarkers	2.04E-199
0.364830991	6: Memory B	LYSMD2	FindMarkers	3.73E-198
0.288006764	6: Memory B	DDX5	FindMarkers	9.58E-196
0.412085221	6: Memory B	PNISR	FindMarkers	9.64E-193
0.266664766	6: Memory B	CCNI	FindMarkers	1.80E-188
